z_daughter,a_daughter,element_daughter,z_parent,z_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
28,69,Ni,92,235,U,0,0.0000000054843,0.00000000091857,0.0000000065085,0.0000000011566,0.000001446,0.00000050073,2024-08-21
28,69,Ni,92,235,U,1,0.0000000033182,0.0000000006444,0.000000004863,0.00000000096279,0.0000013533,0.00000049578,2024-08-21
28,70,Ni,92,235,U,0,0.000000027293,0.000000004169,0.000000029138,0.000000005263,0.0000023505,0.00000087045,2024-08-21
28,71,Ni,92,235,U,0,0.000000058102,0.000000010826,0.000000043646,0.000000012685,0.00000080532,0.0000003219,2024-08-21
28,72,Ni,92,235,U,0,0.000000099891,0.000000026085,0.000000050028,0.000000018455,0.00000030369,0.00000011482,2024-08-21
28,73,Ni,92,235,U,0,0.000000074385,0.000000029918,0.000000027733,0.000000011368,0.000000090666,0.000000034565,2024-08-21
28,74,Ni,92,235,U,0,0.000000050273,0.000000021302,0.000000010709,0.0000000045869,0.000000029117,0.000000011953,2024-08-21
28,75,Ni,92,235,U,0,0.000000013664,0.000000005434,0.0000000021473,0.00000000090447,0.00000000367,0.0000000015364,2024-08-21
28,76,Ni,92,235,U,0,0.0000000070615,0.0000000029485,0.00000000028974,0.00000000012135,0.00000000064331,0.0000000002661,2024-08-21
28,77,Ni,92,235,U,0,0.00000000056068,0.00000000020825,0.000000000018116,0.0000000000076901,0.000000000046104,0.000000000017549,2024-08-21
28,78,Ni,92,235,U,0,0.000000000043132,0.000000000015278,,,0.0000000000045993,0.0000000000019454,2024-08-21
29,65,Cu,92,235,U,0,0.000000000037361,0.0000000000056047,0.000000000051847,0.0000000000077778,0.0000013843,0.0000002076,2024-08-21
29,66,Cu,92,235,U,0,0.00000000016368,0.000000000024552,0.00000000023151,0.000000000034727,0.0000031435,0.00000055333,2024-08-21
29,67,Cu,92,235,U,0,0.00000000067057,0.00000000010059,0.0000000009729,0.00000000014593,0.0000062184,0.00000087178,2024-08-21
29,68,Cu,92,235,U,0,0.000000002623,0.00000000039,0.0000000038549,0.00000000057824,0.0000091884,0.0000014191,2024-08-21
29,68,Cu,92,235,U,3,0.000000000027318,0.000000000011256,0.00000000016337,0.000000000065042,0.0000044115,0.00000095774,2024-08-21
