z_daughter,a_daughter,element_daughter,z_parent,z_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
36,96,Kr,94,239,Pu,0,0.0000016256,0.0000005825,0.0000014617,0.00000053083,,,2024-08-21
36,97,Kr,94,239,Pu,0,0.000000069596,0.000000024781,0.00000004776,0.000000017409,,,2024-08-21
36,98,Kr,94,239,Pu,0,0.0000000024396,0.00000000094743,0.0000000014136,0.00000000051049,,,2024-08-21
36,99,Kr,94,239,Pu,0,0.000000000041933,0.000000000015046,0.000000000018008,0.000000000006392,,,2024-08-21
37,83,Rb,94,239,Pu,0,0.0000000002581,0.000000000073056,0.000000000016535,0.0000000000048876,,,2024-08-21
37,84,Rb,94,239,Pu,0,0.000000013076,0.0000000037746,0.0000000015407,0.00000000041623,,,2024-08-21
37,85,Rb,94,239,Pu,0,0.0058833,0.00026479,0.0062249,0.00049186,,,2024-08-21
37,86,Rb,94,239,Pu,0,0.0000074182,0.0000019605,0.0000020197,0.00000055172,,,2024-08-21
37,87,Rb,94,239,Pu,0,0.0097333,0.00042077,0.01051,0.00041779,,,2024-08-21
37,88,Rb,94,239,Pu,0,0.013053,0.00036288,0.014471,0.00097104,,,2024-08-21
37,89,Rb,94,239,Pu,0,0.016819,0.00032078,0.017098,0.00071933,,,2024-08-21
37,90,Rb,94,239,Pu,0,0.01265,0.00067796,0.013606,0.00065056,,,2024-08-21
37,91,Rb,94,239,Pu,0,0.021722,0.00040988,0.024245,0.00096525,,,2024-08-21
37,92,Rb,94,239,Pu,0,0.020197,0.0010605,0.023673,0.0013695,,,2024-08-21
37,93,Rb,94,239,Pu,0,0.0168,0.001874,0.021788,0.0018486,,,2024-08-21
37,94,Rb,94,239,Pu,0,0.0069677,0.0017067,0.009897,0.0020446,,,2024-08-21
37,95,Rb,94,239,Pu,0,0.0026052,0.00082615,0.0035588,0.0010631,,,2024-08-21
37,96,Rb,94,239,Pu,0,0.00036462,0.000095117,0.00048273,0.00012705,,,2024-08-21
37,97,Rb,94,239,Pu,0,0.000077736,0.000027538,0.000091266,0.000033066,,,2024-08-21
37,98,Rb,94,239,Pu,0,0.0000035055,0.0000013609,0.0000037853,0.0000013665,,,2024-08-21
37,99,Rb,94,239,Pu,0,0.00000046697,0.00000016753,0.00000043765,0.00000015534,,,2024-08-21
37,100,Rb,94,239,Pu,0,0.000000016792,0.000000007169,0.00000001255,0.000000004703,,,2024-08-21
37,101,Rb,94,239,Pu,0,0.00000000042709,0.0000000001562,0.00000000027048,0.00000000010836,,,2024-08-21
37,102,Rb,94,239,Pu,0,0.0000000000059351,0.0000000000022374,0.0000000000027843,0.0000000000011043,,,2024-08-21
38,84,Sr,94,239,Pu,0,0.0000000004195,0.0000000001208,0.000000000049302,0.000000000013319,,,2024-08-21
38,85,Sr,94,239,Pu,0,0.000000000097402,0.000000000030799,0.0000000000040888,0.0000000000012888,,,2024-08-21
38,86,Sr,94,239,Pu,0,0.0000074247,0.0000019604,0.0000020201,0.0000005517,,,2024-08-21
38,87,Sr,94,239,Pu,0,0.00000021732,0.000000065984,0.000000027382,0.0000000083892,,,2024-08-21
38,88,Sr,94,239,Pu,0,0.013058,0.00036288,0.014473,0.00097104,,,2024-08-21
38,89,Sr,94,239,Pu,0,0.016889,0.00032156,0.01712,0.00072011,,,2024-08-21
38,90,Sr,94,239,Pu,0,0.020133,0.00054396,0.020307,0.00056932,,,2024-08-21
38,91,Sr,94,239,Pu,0,0.0244,0.00029292,0.025782,0.0010056,,,2024-08-21
38,92,Sr,94,239,Pu,0,0.029988,0.00065977,0.030726,0.0015275,,,2024-08-21
38,93,Sr,94,239,Pu,0,0.037149,0.0012756,0.037991,0.0019006,,,2024-08-21
38,94,Sr,94,239,Pu,0,0.037095,0.0011822,0.037893,0.0018542,,,2024-08-21
38,95,Sr,94,239,Pu,0,0.032298,0.001666,0.032589,0.0014768,,,2024-08-21
38,96,Sr,94,239,Pu,0,0.020564,0.0024368,0.023007,0.0024609,,,2024-08-21
38,97,Sr,94,239,Pu,0,0.0073653,0.0018512,0.0077193,0.0019024,,,2024-08-21
38,98,Sr,94,239,Pu,0,0.0023143,0.00081826,0.0025559,0.00081886,,,2024-08-21
38,99,Sr,94,239,Pu,0,0.00037617,0.00013268,0.00038798,0.00013503,,,2024-08-21
38,100,Sr,94,239,Pu,0,0.000051097,0.000021766,0.000048981,0.000018309,,,2024-08-21
38,101,Sr,94,239,Pu,0,0.0000033644,0.0000012301,0.0000029809,0.0000011939,,,2024-08-21
38,102,Sr,94,239,Pu,0,0.00000018207,0.000000068631,0.00000014007,0.000000055554,,,2024-08-21
38,103,Sr,94,239,Pu,0,0.0000000054893,0.0000000019626,0.0000000027385,0.00000000099321,,,2024-08-21
38,104,Sr,94,239,Pu,0,0.000000000095326,0.00000000003616,0.000000000042764,0.000000000016839,,,2024-08-21
39,87,Y,94,239,Pu,0,0.000000000019223,0.0000000000058226,,,,,2024-08-21
39,88,Y,94,239,Pu,0,0.0000000013245,0.00000000034142,0.00000000010527,0.000000000027032,,,2024-08-21
39,89,Y,94,239,Pu,0,0.016889,0.00032156,0.01712,0.00072011,,,2024-08-21
39,90,Y,94,239,Pu,0,0.020135,0.000544,0.020307,0.00056933,,,2024-08-21
39,91,Y,94,239,Pu,0,0.024428,0.00029316,0.025791,0.0010059,,,2024-08-21
39,92,Y,94,239,Pu,0,0.030257,0.00066066,0.030845,0.0015275,,,2024-08-21
39,93,Y,94,239,Pu,0,0.039115,0.0013144,0.039176,0.001924,,,2024-08-21
39,94,Y,94,239,Pu,0,0.043006,0.001206,0.042458,0.0019971,,,2024-08-21
39,95,Y,94,239,Pu,0,0.048157,0.0009805,0.046249,0.0009764,,,2024-08-21
39,96,Y,94,239,Pu,0,0.028753,0.0020133,0.030265,0.0021635,,,2024-08-21
39,97,Y,94,239,Pu,0,0.012115,0.0015617,0.012173,0.0015406,,,2024-08-21
39,98,Y,94,239,Pu,0,0.0067512,0.0013538,0.0074617,0.0011126,,,2024-08-21
39,99,Y,94,239,Pu,0,0.013313,0.0028045,0.017831,0.0028934,,,2024-08-21
39,100,Y,94,239,Pu,0,0.0020936,0.00079613,0.0027279,0.00086057,,,2024-08-21
39,101,Y,94,239,Pu,0,0.00096586,0.00033986,0.0013416,0.00051197,,,2024-08-21
39,102,Y,94,239,Pu,0,0.000065541,0.000024583,0.000085271,0.000033625,,,2024-08-21
39,103,Y,94,239,Pu,0,0.000015272,0.0000054551,0.000015085,0.0000054664,,,2024-08-21
39,104,Y,94,239,Pu,0,0.00000069962,0.00000026535,0.00000068013,0.00000026779,,,2024-08-21
39,105,Y,94,239,Pu,0,0.000000028423,0.000000010517,0.00000001821,0.0000000066888,,,2024-08-21
39,106,Y,94,239,Pu,0,0.0000000003285,0.00000000011971,0.00000000015234,0.000000000057809,,,2024-08-21
39,107,Y,94,239,Pu,0,0.0000000000026422,0.000000000001002,,,,,2024-08-21
40,89,Zr,94,239,Pu,0,0.0000000000051317,0.0000000000015719,,,,,2024-08-21
40,90,Zr,94,239,Pu,0,0.020135,0.000544,0.020307,0.00056933,,,2024-08-21
40,91,Zr,94,239,Pu,0,0.024428,0.00029316,0.025791,0.0010059,,,2024-08-21
40,92,Zr,94,239,Pu,0,0.030258,0.00066066,0.030845,0.0015275,,,2024-08-21
40,93,Zr,94,239,Pu,0,0.039133,0.0013144,0.039179,0.001924,,,2024-08-21
40,94,Zr,94,239,Pu,0,0.043204,0.0012106,0.042526,0.002,,,2024-08-21
40,95,Zr,94,239,Pu,0,0.049486,0.00098998,0.046825,0.00098378,,,2024-08-21
40,96,Zr,94,239,Pu,0,0.049319,0.0015289,0.048892,0.0021513,,,2024-08-21
40,97,Zr,94,239,Pu,0,0.052483,0.00073248,0.050011,0.0007413,,,2024-08-21
40,98,Zr,94,239,Pu,0,0.056334,0.0062614,0.054724,0.0026906,,,2024-08-21
40,99,Zr,94,239,Pu,0,0.053151,0.00098575,0.051763,0.0013533,,,2024-08-21
40,100,Zr,94,239,Pu,0,0.048781,0.0073679,0.049531,0.0029141,,,2024-08-21
40,101,Zr,94,239,Pu,0,0.025536,0.0033603,0.029689,0.0051159,,,2024-08-21
40,102,Zr,94,239,Pu,0,0.011703,0.0029446,0.01452,0.0037552,,,2024-08-21
40,103,Zr,94,239,Pu,0,0.0032587,0.0010527,0.00325,0.0010566,,,2024-08-21
40,104,Zr,94,239,Pu,0,0.00055382,0.00020613,0.00063082,0.0002435,,,2024-08-21
40,105,Zr,94,239,Pu,0,0.00005872,0.000021677,0.000048109,0.000017632,,,2024-08-21
40,106,Zr,94,239,Pu,0,0.0000029502,0.0000010748,0.0000020913,0.00000079342,,,2024-08-21
40,107,Zr,94,239,Pu,0,0.000000070842,0.000000026864,0.000000035384,0.000000016909,,,2024-08-21
40,108,Zr,94,239,Pu,0,0.00000000082926,0.00000000031077,0.00000000029621,0.00000000016962,,,2024-08-21
40,109,Zr,94,239,Pu,0,0.000000000006935,0.0000000000030657,0.0000000000012966,0.00000000000068786,,,2024-08-21
40,110,Zr,94,239,Pu,0,0.000000000001211,0.00000000000046152,,,,,2024-08-21
41,92,Nb,94,239,Pu,0,0.000000000038791,0.000000000013625,0.000000000002071,0.0000000000007422,,,2024-08-21
41,93,Nb,94,239,Pu,0,0.0000000056018,0.0000000016605,0.00000000050503,0.00000000015601,,,2024-08-21
41,94,Nb,94,239,Pu,0,0.000000168,0.000000044572,0.000000025538,0.0000000068597,,,2024-08-21
41,95,Nb,94,239,Pu,0,0.049461,0.00098954,0.046798,0.0009833,,,2024-08-21
41,96,Nb,94,239,Pu,0,0.000050685,0.000018145,0.000017011,0.0000061772,,,2024-08-21
41,97,Nb,94,239,Pu,0,0.052935,0.00073248,0.05021,0.0007413,,,2024-08-21
41,98,Nb,94,239,Pu,0,0.056896,0.0063207,0.055025,0.0027027,,,2024-08-21
41,99,Nb,94,239,Pu,0,0.04092,0.0015515,0.038444,0.0017294,,,2024-08-21
41,100,Nb,94,239,Pu,0,0.05227,0.0077916,0.052254,0.0029339,,,2024-08-21
41,101,Nb,94,239,Pu,0,0.056416,0.0027895,0.063015,0.0080161,,,2024-08-21
41,102,Nb,94,239,Pu,0,0.027754,0.0033606,0.034432,0.0049406,,,2024-08-21
41,103,Nb,94,239,Pu,0,0.034198,0.0030741,0.039553,0.0025721,,,2024-08-21
41,104,Nb,94,239,Pu,0,0.0066637,0.0017155,0.009445,0.0023767,,,2024-08-21
41,105,Nb,94,239,Pu,0,0.0047231,0.0014799,0.0055923,0.0016443,,,2024-08-21
41,106,Nb,94,239,Pu,0,0.00064797,0.00022846,0.00072707,0.00026586,,,2024-08-21
41,107,Nb,94,239,Pu,0,0.000066038,0.000024922,0.000062174,0.000029591,,,2024-08-21
41,108,Nb,94,239,Pu,0,0.0000024395,0.00000091372,0.0000018541,0.0000010614,,,2024-08-21
41,109,Nb,94,239,Pu,0,0.000000087858,0.000000038835,0.000000041717,0.000000022131,,,2024-08-21
41,110,Nb,94,239,Pu,0,0.000000018455,0.000000007033,0.0000000000012216,0.00000000000071175,,,2024-08-21
41,111,Nb,94,239,Pu,0,0.000000010113,0.0000000037241,,,,,2024-08-21
41,112,Nb,94,239,Pu,0,0.00000000019367,0.000000000071857,0.000000000027847,0.000000000011127,,,2024-08-21
42,94,Mo,94,239,Pu,0,0.00000000036313,0.0000000001284,0.000000000047871,0.000000000017499,,,2024-08-21
42,95,Mo,94,239,Pu,0,0.049491,0.00099005,0.046826,0.00098379,,,2024-08-21
42,96,Mo,94,239,Pu,0,0.000050733,0.000018145,0.000017016,0.0000061772,,,2024-08-21
42,97,Mo,94,239,Pu,0,0.052936,0.00073248,0.05021,0.0007413,,,2024-08-21
42,98,Mo,94,239,Pu,0,0.058614,0.0065064,0.056079,0.0027486,,,2024-08-21
42,99,Mo,94,239,Pu,0,0.061845,0.00055684,0.058227,0.0012812,,,2024-08-21
42,100,Mo,94,239,Pu,0,0.068378,0.0099833,0.066115,0.0033719,,,2024-08-21
42,101,Mo,94,239,Pu,0,0.061726,0.0029628,0.066309,0.0084212,,,2024-08-21
42,102,Mo,94,239,Pu,0,0.060477,0.0050802,0.067407,0.0081563,,,2024-08-21
42,103,Mo,94,239,Pu,0,0.067252,0.0008513,0.064544,0.001558,,,2024-08-21
42,104,Mo,94,239,Pu,0,0.054618,0.0029478,0.061595,0.0061862,,,2024-08-21
42,105,Mo,94,239,Pu,0,0.040431,0.0020863,0.038787,0.001463,,,2024-08-21
42,106,Mo,94,239,Pu,0,0.019247,0.0020779,0.02005,0.0023307,,,2024-08-21
42,107,Mo,94,239,Pu,0,0.0050689,0.0013852,0.0047762,0.001742,,,2024-08-21
42,108,Mo,94,239,Pu,0,0.0008055,0.00027913,0.00072116,0.0003878,,,2024-08-21
42,109,Mo,94,239,Pu,0,0.000079944,0.000035014,0.000048473,0.000025451,,,2024-08-21
42,110,Mo,94,239,Pu,0,0.000026914,0.000010176,0.00000064951,0.00000037838,,,2024-08-21
42,111,Mo,94,239,Pu,0,0.000012038,0.0000043993,0.00000034825,0.00000014319,,,2024-08-21
42,112,Mo,94,239,Pu,0,0.00000070143,0.00000025994,0.00000023004,0.00000009188,,,2024-08-21
42,113,Mo,94,239,Pu,0,0.000000011427,0.0000000042081,0.0000000033921,0.0000000013875,,,2024-08-21
42,114,Mo,94,239,Pu,0,0.00000000014898,0.000000000054606,0.00000000003073,0.000000000012511,,,2024-08-21
42,115,Mo,94,239,Pu,0,0.0000000000011498,0.00000000000042429,,,,,2024-08-21
43,96,Tc,94,239,Pu,0,0.0000000000010601,0.0000000000002699,,,,,2024-08-21
43,97,Tc,94,239,Pu,0,0.000000000095074,0.000000000028231,0.0000000000052376,0.0000000000016216,,,2024-08-21
43,98,Tc,94,239,Pu,0,0.0000000046253,0.0000000017962,0.00000000044566,0.00000000016094,,,2024-08-21
43,99,Tc,94,239,Pu,0,0.061843,0.00055678,0.058225,0.0012811,,,2024-08-21
43,100,Tc,94,239,Pu,0,0.0000031366,0.0000013391,0.00000074916,0.00000028074,,,2024-08-21
43,101,Tc,94,239,Pu,0,0.061768,0.0029645,0.066325,0.0084226,,,2024-08-21
43,102,Tc,94,239,Pu,0,0.06064,0.0050938,0.067494,0.0081668,,,2024-08-21
43,103,Tc,94,239,Pu,0,0.069469,0.00083363,0.065872,0.0015809,,,2024-08-21
43,104,Tc,94,239,Pu,0,0.060706,0.0032174,0.066835,0.00668,,,2024-08-21
43,105,Tc,94,239,Pu,0,0.056816,0.0020476,0.052442,0.00099766,,,2024-08-21
43,106,Tc,94,239,Pu,0,0.038891,0.00093906,0.039388,0.0023378,,,2024-08-21
43,107,Tc,94,239,Pu,0,0.024457,0.0015945,0.02677,0.0050695,,,2024-08-21
43,108,Tc,94,239,Pu,0,0.0091303,0.0011533,0.011875,0.003859,,,2024-08-21
43,109,Tc,94,239,Pu,0,0.003187,0.00099135,0.0032548,0.0010453,,,2024-08-21
43,110,Tc,94,239,Pu,0,0.00099866,0.000275,0.00065937,0.00033064,,,2024-08-21
43,111,Tc,94,239,Pu,0,0.00053381,0.00013839,0.00042936,0.00014404,,,2024-08-21
43,112,Tc,94,239,Pu,0,0.000064905,0.000021857,0.000049348,0.000018502,,,2024-08-21
43,113,Tc,94,239,Pu,0,0.0000054539,0.0000019816,0.0000045358,0.0000018427,,,2024-08-21
43,114,Tc,94,239,Pu,0,0.00000023576,0.0000000863,0.00000015133,0.000000061583,,,2024-08-21
43,115,Tc,94,239,Pu,0,0.000000008338,0.0000000030763,0.0000000044948,0.0000000017192,,,2024-08-21
43,116,Tc,94,239,Pu,0,0.00000000035737,0.00000000013163,0.000000000086126,0.000000000034869,,,2024-08-21
43,117,Tc,94,239,Pu,0,0.0000000000082598,0.0000000000030268,0.0000000000011928,0.00000000000054986,,,2024-08-21
44,99,Ru,94,239,Pu,0,0.000002015,0.00000016247,0.0000018971,0.00000016732,,,2024-08-21
44,100,Ru,94,239,Pu,0,0.0000031372,0.0000013391,0.0000007492,0.00000028074,,,2024-08-21
44,101,Ru,94,239,Pu,0,0.061768,0.0029645,0.066325,0.0084226,,,2024-08-21
44,102,Ru,94,239,Pu,0,0.060803,0.0051075,0.067581,0.0081773,,,2024-08-21
44,103,Ru,94,239,Pu,0,0.069481,0.00083376,0.065875,0.0015809,,,2024-08-21
44,104,Ru,94,239,Pu,0,0.060815,0.0032192,0.066883,0.00668,,,2024-08-21
44,105,Ru,94,239,Pu,0,0.057593,0.0020733,0.052817,0.0010035,,,2024-08-21
44,106,Ru,94,239,Pu,0,0.041876,0.00092129,0.041256,0.0024341,,,2024-08-21
44,107,Ru,94,239,Pu,0,0.031545,0.0018298,0.031314,0.005887,,,2024-08-21
44,108,Ru,94,239,Pu,0,0.019575,0.0011424,0.020126,0.0062599,,,2024-08-21
44,109,Ru,94,239,Pu,0,0.014294,0.0023608,0.013704,0.0027692,,,2024-08-21
44,110,Ru,94,239,Pu,0,0.0051402,0.0003236,0.0068094,0.0018606,,,2024-08-21
44,111,Ru,94,239,Pu,0,0.0025243,0.000082357,0.0037258,0.00018121,,,2024-08-21
44,112,Ru,94,239,Pu,0,0.00075322,0.000071216,0.00081455,0.00011791,,,2024-08-21
44,113,Ru,94,239,Pu,0,0.00015449,0.000027885,0.00020451,0.000048824,,,2024-08-21
44,114,Ru,94,239,Pu,0,0.000035507,0.000011542,0.000041201,0.000015539,,,2024-08-21
44,115,Ru,94,239,Pu,0,0.0000040347,0.000001459,0.0000043443,0.0000016433,,,2024-08-21
44,116,Ru,94,239,Pu,0,0.00000062245,0.00000022863,0.00000033848,0.00000013688,,,2024-08-21
44,117,Ru,94,239,Pu,0,0.0000000446,0.000000016337,0.000000015934,0.0000000073444,,,2024-08-21
44,118,Ru,94,239,Pu,0,0.000000004028,0.0000000015161,0.0000000010474,0.00000000048473,,,2024-08-21
44,119,Ru,94,239,Pu,0,0.00000000028405,0.000000000106,0.00000000005528,0.000000000023134,,,2024-08-21
44,120,Ru,94,239,Pu,0,0.000000000015886,0.0000000000064981,0.0000000000026565,0.000000000001108,,,2024-08-21
45,102,Rh,94,239,Pu,0,0.000000000033548,0.000000000012326,0.0000000000022605,0.00000000000087784,,,2024-08-21
45,103,Rh,94,239,Pu,0,0.069481,0.00083376,0.065875,0.0015809,,,2024-08-21
45,104,Rh,94,239,Pu,0,0.000000090665,0.000000027366,0.000000016063,0.0000000051986,,,2024-08-21
45,105,Rh,94,239,Pu,0,0.057595,0.0020734,0.052818,0.0010035,,,2024-08-21
45,106,Rh,94,239,Pu,0,0.041884,0.00092146,0.041259,0.0024343,,,2024-08-21
45,107,Rh,94,239,Pu,0,0.031765,0.0018424,0.031411,0.0059051,,,2024-08-21
45,108,Rh,94,239,Pu,0,0.019819,0.0011534,0.020233,0.0062926,,,2024-08-21
45,109,Rh,94,239,Pu,0,0.016674,0.0027345,0.014282,0.002885,,,2024-08-21
45,110,Rh,94,239,Pu,0,0.00002821,0.0000095246,0.000011988,0.000008107,,,2024-08-21
45,111,Rh,94,239,Pu,0,0.0030684,0.00007365,0.0040899,0.00019627,,,2024-08-21
45,112,Rh,94,239,Pu,0,0.0010021,0.000068209,0.0011024,0.00013533,,,2024-08-21
45,113,Rh,94,239,Pu,0,0.00069903,0.000037452,0.0010823,0.00015122,,,2024-08-21
45,114,Rh,94,239,Pu,0,0.00018016,0.000021822,0.00028715,0.000055494,,,2024-08-21
45,115,Rh,94,239,Pu,0,0.00010983,0.000021865,0.00019179,0.000045717,,,2024-08-21
45,116,Rh,94,239,Pu,0,0.000015401,0.0000048839,0.000013392,0.0000049475,,,2024-08-21
45,117,Rh,94,239,Pu,0,0.000011497,0.0000040245,0.0000082484,0.0000037225,,,2024-08-21
45,118,Rh,94,239,Pu,0,0.0000026417,0.00000098372,0.0000015027,0.00000069238,,,2024-08-21
45,119,Rh,94,239,Pu,0,0.00000048173,0.00000017939,0.00000022345,0.000000093442,,,2024-08-21
45,120,Rh,94,239,Pu,0,0.00000006502,0.000000026585,0.000000027858,0.000000011618,,,2024-08-21
45,121,Rh,94,239,Pu,0,0.00000000039674,0.00000000016566,0.000000000080492,0.00000000003371,,,2024-08-21
45,122,Rh,94,239,Pu,0,0.000000000013512,0.0000000000049436,0.0000000000017048,0.00000000000071304,,,2024-08-21
46,102,Pd,94,239,Pu,0,0.0000000000036292,0.0000000000013681,,,,,2024-08-21
46,104,Pd,94,239,Pu,0,0.00000009035,0.000000027244,0.000000016007,0.0000000051757,,,2024-08-21
46,105,Pd,94,239,Pu,0,0.057595,0.0020734,0.052818,0.0010035,,,2024-08-21
46,106,Pd,94,239,Pu,0,0.041903,0.00092187,0.041266,0.0024347,,,2024-08-21
46,107,Pd,94,239,Pu,0,0.031766,0.0018424,0.031411,0.0059051,,,2024-08-21
46,108,Pd,94,239,Pu,0,0.020562,0.0011925,0.020604,0.0064066,,,2024-08-21
46,109,Pd,94,239,Pu,0,0.016732,0.0027437,0.014303,0.0028892,,,2024-08-21
46,110,Pd,94,239,Pu,0,0.0062473,0.00036859,0.0073312,0.0020014,,,2024-08-21
46,111,Pd,94,239,Pu,0,0.0030739,0.000073776,0.0040857,0.00019611,,,2024-08-21
46,112,Pd,94,239,Pu,0,0.0012816,0.000076894,0.0014281,0.00016709,,,2024-08-21
46,113,Pd,94,239,Pu,0,0.0008084,0.000041229,0.0012824,0.00017698,,,2024-08-21
46,114,Pd,94,239,Pu,0,0.00052777,0.000026952,0.00093411,0.00012521,,,2024-08-21
46,115,Pd,94,239,Pu,0,0.00018139,0.000017362,0.00034364,0.000040757,,,2024-08-21
46,116,Pd,94,239,Pu,0,0.00032233,0.000021223,0.00041754,0.000057593,,,2024-08-21
46,117,Pd,94,239,Pu,0,0.00019429,0.000021537,0.00020681,0.000051965,,,2024-08-21
46,118,Pd,94,239,Pu,0,0.00010243,0.000025243,0.000094162,0.000033872,,,2024-08-21
46,119,Pd,94,239,Pu,0,0.000045038,0.000014249,0.000036702,0.000013979,,,2024-08-21
46,120,Pd,94,239,Pu,0,0.000013999,0.0000054504,0.000011325,0.0000045841,,,2024-08-21
46,121,Pd,94,239,Pu,0,0.00000062691,0.00000026124,0.00000028736,0.00000012023,,,2024-08-21
46,122,Pd,94,239,Pu,0,0.000000067089,0.000000024537,0.000000021022,0.0000000087912,,,2024-08-21
46,123,Pd,94,239,Pu,0,0.0000000048498,0.0000000020348,0.0000000010979,0.00000000046451,,,2024-08-21
46,124,Pd,94,239,Pu,0,0.00000000019588,0.000000000071747,0.000000000029823,0.000000000012481,,,2024-08-21
47,107,Ag,94,239,Pu,0,0.000000000032676,0.000000000010911,0.0000000000022415,0.00000000000097278,,,2024-08-21
47,108,Ag,94,239,Pu,0,0.00000000079396,0.00000000025343,0.00000000009406,0.000000000047615,,,2024-08-21
47,109,Ag,94,239,Pu,0,0.016732,0.0027437,0.014303,0.0028892,,,2024-08-21
47,110,Ag,94,239,Pu,0,0.0000000068297,0.0000000025258,,,,,2024-08-21
47,111,Ag,94,239,Pu,0,0.0030639,0.000073551,0.0040699,0.00019536,,,2024-08-21
47,112,Ag,94,239,Pu,0,0.0012817,0.000076901,0.0014282,0.0001671,,,2024-08-21
47,113,Ag,94,239,Pu,0,0.00053089,0.000032864,0.00084227,0.00012103,,,2024-08-21
47,114,Ag,94,239,Pu,0,0.00053922,0.0000275,0.00095683,0.00012821,,,2024-08-21
47,115,Ag,94,239,Pu,0,0.00018501,0.000014581,0.00036746,0.000036563,,,2024-08-21
47,116,Ag,94,239,Pu,0,0.00036679,0.000020881,0.00047908,0.000062648,,,2024-08-21
47,117,Ag,94,239,Pu,0,0.00014674,0.000014282,0.00016155,0.000038111,,,2024-08-21
47,118,Ag,94,239,Pu,0,0.00024193,0.000022918,0.00025473,0.000056266,,,2024-08-21
47,119,Ag,94,239,Pu,0,0.00026684,0.000027451,0.00029179,0.000060565,,,2024-08-21
47,120,Ag,94,239,Pu,0,0.00012849,0.000024966,0.00013997,0.000031981,,,2024-08-21
47,121,Ag,94,239,Pu,0,0.000054852,0.000019762,0.000042,0.000015771,,,2024-08-21
47,122,Ag,94,239,Pu,0,0.000009177,0.0000032353,0.0000048161,0.0000019761,,,2024-08-21
47,123,Ag,94,239,Pu,0,0.0000037881,0.0000015786,0.0000017232,0.00000072623,,,2024-08-21
47,124,Ag,94,239,Pu,0,0.00000039261,0.00000010945,0.00000012969,0.000000042998,,,2024-08-21
47,125,Ag,94,239,Pu,0,0.000000023201,0.0000000092265,0.0000000099133,0.0000000040453,,,2024-08-21
47,126,Ag,94,239,Pu,0,0.000000011217,0.0000000046833,,,,,2024-08-21
47,127,Ag,94,239,Pu,0,0.000000016507,0.0000000060413,0.0000000000011319,0.00000000000052087,,,2024-08-21
47,128,Ag,94,239,Pu,0,0.000000030886,0.000000011249,0.000000013444,0.000000006173,,,2024-08-21
47,129,Ag,94,239,Pu,0,0.0000000056688,0.0000000020306,0.00000000049362,0.00000000017601,,,2024-08-21
47,130,Ag,94,239,Pu,0,0.00000000028626,0.0000000001128,0.000000000016268,0.0000000000068786,,,2024-08-21
48,108,Cd,94,239,Pu,0,0.00000000077093,0.00000000024608,0.000000000091332,0.000000000046234,,,2024-08-21
48,109,Cd,94,239,Pu,0,0.0000000000039294,0.0000000000017371,,,,,2024-08-21
48,110,Cd,94,239,Pu,0,0.000000022102,0.0000000064058,0.0000000000013312,0.00000000000064087,,,2024-08-21
48,111,Cd,94,239,Pu,0,0.0030792,0.000073872,0.0040902,0.00019627,,,2024-08-21
48,112,Cd,94,239,Pu,0,0.0012817,0.000076901,0.0014282,0.0001671,,,2024-08-21
48,113,Cd,94,239,Pu,0,0.00080094,0.000040854,0.0012707,0.00017536,,,2024-08-21
48,114,Cd,94,239,Pu,0,0.00053926,0.000027502,0.00095689,0.00012822,,,2024-08-21
48,115,Cd,94,239,Pu,0,0.00034808,0.000018838,0.00073319,0.000058712,,,2024-08-21
48,116,Cd,94,239,Pu,0,0.00045745,0.00002333,0.00062141,0.000078296,,,2024-08-21
48,117,Cd,94,239,Pu,0,0.00034208,0.000019466,0.00040451,0.000085641,,,2024-08-21
48,118,Cd,94,239,Pu,0,0.00045562,0.000032805,0.00050982,0.00010553,,,2024-08-21
48,119,Cd,94,239,Pu,0,0.00034184,0.000028095,0.00036785,0.000071064,,,2024-08-21
48,120,Cd,94,239,Pu,0,0.00041288,0.000060753,0.00050513,0.000093007,,,2024-08-21
48,121,Cd,94,239,Pu,0,0.00014369,0.000030359,0.00012162,0.000027884,,,2024-08-21
48,122,Cd,94,239,Pu,0,0.00029512,0.000042046,0.00023244,0.000056202,,,2024-08-21
48,123,Cd,94,239,Pu,0,0.000052567,0.000018065,0.000031984,0.000011493,,,2024-08-21
48,124,Cd,94,239,Pu,0,0.000072754,0.000024002,0.000041119,0.000016097,,,2024-08-21
48,125,Cd,94,239,Pu,0,0.0000033126,0.0000013024,0.0000023642,0.00000095702,,,2024-08-21
48,126,Cd,94,239,Pu,0,0.000011311,0.0000046947,0.00000018757,0.000000087819,,,2024-08-21
48,127,Cd,94,239,Pu,0,0.000016576,0.0000060208,0.00000048866,0.00000022483,,,2024-08-21
48,128,Cd,94,239,Pu,0,0.000030892,0.000011158,0.000023328,0.000010672,,,2024-08-21
48,129,Cd,94,239,Pu,0,0.0000032285,0.0000011539,0.00000073849,0.00000026301,,,2024-08-21
48,130,Cd,94,239,Pu,0,0.0000017671,0.00000069615,0.00000033422,0.0000001413,,,2024-08-21
48,131,Cd,94,239,Pu,0,0.000000087431,0.000000030574,0.000000010379,0.0000000036192,,,2024-08-21
