z_daughter,a_daughter,element_daughter,z_parent,z_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
26,60,Fe,94,241,Pu,0,0.000000000016106,0.0000000000048381,0.00000000002746,0.0000000000082384,,,2024-08-21
26,61,Fe,94,241,Pu,0,0.000000000048796,0.000000000014639,0.000000000083416,0.000000000025025,,,2024-08-21
26,62,Fe,94,241,Pu,0,0.00000000013534,0.000000000040602,0.00000000024219,0.000000000072658,,,2024-08-21
26,63,Fe,94,241,Pu,0,0.00000000035126,0.00000000010544,0.00000000067162,0.00000000020154,,,2024-08-21
26,64,Fe,94,241,Pu,0,0.00000000083596,0.00000000025226,0.0000000017213,0.00000000051819,,,2024-08-21
26,65,Fe,94,241,Pu,0,0.0000000015569,0.00000000049651,0.0000000035602,0.0000000011144,,,2024-08-21
26,66,Fe,94,241,Pu,0,0.000000002461,0.00000000090324,0.0000000063441,0.000000002237,,,2024-08-21
26,67,Fe,94,241,Pu,0,0.0000000020504,0.00000000097458,0.0000000063639,0.0000000029196,,,2024-08-21
26,68,Fe,94,241,Pu,0,0.0000000013345,0.00000000071036,0.0000000053754,0.0000000027902,,,2024-08-21
26,69,Fe,94,241,Pu,0,0.00000000044182,0.00000000024638,0.000000002258,0.0000000012435,,,2024-08-21
26,70,Fe,94,241,Pu,0,0.00000000011058,0.00000000006233,0.00000000072572,0.00000000040774,,,2024-08-21
26,71,Fe,94,241,Pu,0,0.00000000001477,0.0000000000082119,0.00000000012258,0.000000000068195,,,2024-08-21
26,72,Fe,94,241,Pu,0,0.0000000000014464,0.00000000000080042,0.00000000001577,0.000000000008764,,,2024-08-21
27,59,Co,94,241,Pu,0,0.0000000000050047,0.0000000000015129,0.0000000000089732,0.000000000002692,,,2024-08-21
27,61,Co,94,241,Pu,0,0.000000000048796,0.000000000014639,0.000000000083416,0.000000000025025,,,2024-08-21
27,62,Co,94,241,Pu,0,0.00000000013534,0.000000000040602,0.00000000024219,0.000000000072658,,,2024-08-21
27,63,Co,94,241,Pu,0,0.00000000036575,0.00000000010972,0.00000000069015,0.00000000020705,,,2024-08-21
27,64,Co,94,241,Pu,0,0.00000000094718,0.00000000028415,0.0000000019001,0.00000000057002,,,2024-08-21
27,65,Co,94,241,Pu,0,0.000000002342,0.00000000070268,0.0000000050518,0.0000000015156,,,2024-08-21
27,66,Co,94,241,Pu,0,0.0000000052571,0.0000000015818,0.000000012581,0.0000000037779,,,2024-08-21
27,67,Co,94,241,Pu,0,0.000000010167,0.0000000031306,0.000000028162,0.0000000085375,,,2024-08-21
27,68,Co,94,241,Pu,0,0.000000009872,0.0000000034829,0.0000000353,0.000000011817,,,2024-08-21
27,69,Co,94,241,Pu,0,0.000000015525,0.0000000068071,0.000000067136,0.000000026536,,,2024-08-21
27,70,Co,94,241,Pu,0,0.0000000047306,0.0000000025535,0.000000025794,0.000000013501,,,2024-08-21
27,71,Co,94,241,Pu,0,0.0000000052511,0.0000000028591,0.000000035838,0.000000019217,,,2024-08-21
27,72,Co,94,241,Pu,0,0.0000000013723,0.00000000075686,0.000000012203,0.0000000067393,,,2024-08-21
27,73,Co,94,241,Pu,0,0.00000000025535,0.00000000014191,0.0000000030984,0.0000000017282,,,2024-08-21
27,74,Co,94,241,Pu,0,0.000000000021701,0.000000000012224,0.00000000038706,0.0000000002161,,,2024-08-21
27,75,Co,94,241,Pu,0,0.0000000000015006,0.00000000000084275,0.000000000038532,0.000000000021548,,,2024-08-21
28,61,Ni,94,241,Pu,0,0.000000000048796,0.000000000014639,0.000000000083416,0.000000000025025,,,2024-08-21
28,62,Ni,94,241,Pu,0,0.00000000013534,0.000000000040602,0.00000000024219,0.000000000072658,,,2024-08-21
28,63,Ni,94,241,Pu,0,0.00000000036575,0.00000000010972,0.00000000069015,0.00000000020705,,,2024-08-21
28,64,Ni,94,241,Pu,0,0.00000000094943,0.00000000028482,0.0000000019022,0.0000000005706,,,2024-08-21
28,65,Ni,94,241,Pu,0,0.000000002381,0.0000000007143,0.0000000050952,0.0000000015285,,,2024-08-21
28,66,Ni,94,241,Pu,0,0.0000000057701,0.000000001731,0.000000013265,0.0000000039794,,,2024-08-21
28,67,Ni,94,241,Pu,0,0.000000013446,0.0000000040337,0.000000033506,0.000000010052,,,2024-08-21
28,68,Ni,94,241,Pu,0,0.00000002995,0.0000000089856,0.00000008223,0.000000024669,,,2024-08-21
28,69,Ni,94,241,Pu,0,0.000000037295,0.000000011946,0.00000012403,0.000000039127,,,2024-08-21
28,70,Ni,94,241,Pu,0,0.00000010517,0.000000032402,0.00000036637,0.00000011186,,,2024-08-21
28,71,Ni,94,241,Pu,0,0.00000012686,0.000000045353,0.0000005271,0.00000018151,,,2024-08-21
28,72,Ni,94,241,Pu,0,0.00000012445,0.000000054221,0.00000064972,0.00000027027,,,2024-08-21
28,73,Ni,94,241,Pu,0,0.000000058472,0.000000030499,0.00000040923,0.00000020894,,,2024-08-21
28,74,Ni,94,241,Pu,0,0.000000020751,0.000000011534,0.0000002109,0.00000011517,,,2024-08-21
28,75,Ni,94,241,Pu,0,0.0000000038638,0.0000000021662,0.000000056116,0.000000031279,,,2024-08-21
28,76,Ni,94,241,Pu,0,0.00000000051092,0.00000000028489,0.000000011185,0.0000000062434,,,2024-08-21
28,77,Ni,94,241,Pu,0,0.000000000030204,0.000000000012291,0.0000000011219,0.00000000062574,,,2024-08-21
28,78,Ni,94,241,Pu,0,0.0000000000065928,0.0000000000036546,0.000000000081177,0.000000000045085,,,2024-08-21
29,63,Cu,94,241,Pu,0,0.00000000036575,0.00000000010972,0.00000000069015,0.00000000020705,,,2024-08-21
29,65,Cu,94,241,Pu,0,0.000000002381,0.0000000007143,0.0000000050952,0.0000000015285,,,2024-08-21
29,66,Cu,94,241,Pu,0,0.0000000057723,0.0000000017317,0.000000013267,0.0000000039801,,,2024-08-21
29,67,Cu,94,241,Pu,0,0.000000013503,0.00000000405,0.000000033584,0.000000010074,,,2024-08-21
29,68,Cu,94,241,Pu,0,0.000000030561,0.000000009138,0.00000008332,0.000000024792,,,2024-08-21
29,69,Cu,94,241,Pu,0,0.000000065886,0.000000019766,0.00000019672,0.000000059017,,,2024-08-21
29,70,Cu,94,241,Pu,0,0.000000018441,0.0000000075447,0.000000054686,0.000000022542,,,2024-08-21
29,71,Cu,94,241,Pu,0,0.00000026196,0.000000078668,0.0000010077,0.00000030241,,,2024-08-21
29,72,Cu,94,241,Pu,0,0.00000041647,0.00000012722,0.0000019727,0.00000059595,,,2024-08-21
29,73,Cu,94,241,Pu,0,0.00000054761,0.00000018118,0.0000033499,0.0000010529,,,2024-08-21
29,74,Cu,94,241,Pu,0,0.00000042907,0.00000018272,0.0000037235,0.0000014267,,,2024-08-21
29,75,Cu,94,241,Pu,0,0.00000030308,0.00000015068,0.0000036798,0.0000017046,,,2024-08-21
29,76,Cu,94,241,Pu,0,0.000000051215,0.000000027984,0.00000092499,0.00000049925,,,2024-08-21
29,77,Cu,94,241,Pu,0,0.000000025522,0.000000010299,0.00000077471,0.00000042733,,,2024-08-21
29,78,Cu,94,241,Pu,0,0.000000015472,0.0000000085698,0.00000015487,0.000000085891,,,2024-08-21
29,79,Cu,94,241,Pu,0,0.0000000031331,0.00000000175,0.000000021482,0.000000011926,,,2024-08-21
29,80,Cu,94,241,Pu,0,0.0000000002128,0.00000000012037,0.0000000012216,0.00000000068377,,,2024-08-21
30,66,Zn,94,241,Pu,0,0.0000000057723,0.0000000017317,0.000000013267,0.0000000039801,,,2024-08-21
30,67,Zn,94,241,Pu,0,0.000000013503,0.00000000405,0.000000033584,0.000000010074,,,2024-08-21
30,68,Zn,94,241,Pu,0,0.000000030641,0.000000009138,0.000000083468,0.000000024792,,,2024-08-21
30,69,Zn,94,241,Pu,0,0.000000065963,0.000000019789,0.00000019682,0.000000059047,,,2024-08-21
30,70,Zn,94,241,Pu,0,0.00000013811,0.00000004143,0.00000045954,0.00000013785,,,2024-08-21
30,71,Zn,94,241,Pu,0,0.00000026469,0.000000079459,0.0000010129,0.00000030393,,,2024-08-21
30,72,Zn,94,241,Pu,0,0.00000052826,0.00000015848,0.0000022789,0.00000068368,,,2024-08-21
30,73,Zn,94,241,Pu,0,0.00000079503,0.00000024078,0.0000042405,0.0000012792,,,2024-08-21
30,74,Zn,94,241,Pu,0,0.0000015673,0.00000047072,0.0000097805,0.0000029352,,,2024-08-21
30,75,Zn,94,241,Pu,0,0.0000020796,0.00000063725,0.000016662,0.0000050838,,,2024-08-21
30,76,Zn,94,241,Pu,0,0.0000022943,0.00000075621,0.00002538,0.0000081855,,,2024-08-21
30,77,Zn,94,241,Pu,0,0.0000012497,0.00000031784,0.000022698,0.0000090387,,,2024-08-21
30,78,Zn,94,241,Pu,0,0.0000032719,0.0000016382,0.000018984,0.000009185,,,2024-08-21
30,79,Zn,94,241,Pu,0,0.0000017952,0.00000098504,0.0000070491,0.000003805,,,2024-08-21
30,80,Zn,94,241,Pu,0,0.00000056706,0.00000031999,0.0000018565,0.0000010344,,,2024-08-21
30,81,Zn,94,241,Pu,0,0.000000085876,0.000000047762,0.00000024102,0.00000013235,,,2024-08-21
30,82,Zn,94,241,Pu,0,0.0000000088045,0.0000000048606,0.000000022238,0.000000011971,,,2024-08-21
30,83,Zn,94,241,Pu,0,0.00000000032251,0.00000000011782,0.00000000084436,0.00000000030918,,,2024-08-21
31,69,Ga,94,241,Pu,0,0.000000065963,0.000000019789,0.00000019682,0.000000059047,,,2024-08-21
31,70,Ga,94,241,Pu,0,0.0000000000013413,0.00000000000075664,0.000000000001845,0.0000000000010382,,,2024-08-21
31,71,Ga,94,241,Pu,0,0.00000027655,0.000000082966,0.0000010386,0.00000031157,,,2024-08-21
31,72,Ga,94,241,Pu,0,0.00000052938,0.00000015881,0.0000022815,0.0000006843,,,2024-08-21
31,73,Ga,94,241,Pu,0,0.00000096413,0.00000028924,0.0000048715,0.0000014615,,,2024-08-21
31,74,Ga,94,241,Pu,0,0.0000012639,0.00000038607,0.0000077357,0.0000023611,,,2024-08-21
31,75,Ga,94,241,Pu,0,0.0000026393,0.00000079181,0.000020246,0.0000060942,,,2024-08-21
31,76,Ga,94,241,Pu,0,0.0000037539,0.0000011268,0.00003918,0.000011795,,,2024-08-21
31,77,Ga,94,241,Pu,0,0.0000042879,0.00000058236,0.000070035,0.0000212,,,2024-08-21
31,78,Ga,94,241,Pu,0,0.000019684,0.0000064392,0.00010115,0.000031836,,,2024-08-21
31,79,Ga,94,241,Pu,0,0.000036362,0.00001427,0.00012277,0.000043616,,,2024-08-21
31,80,Ga,94,241,Pu,0,0.000029477,0.000014755,0.00008154,0.000037765,,,2024-08-21
31,81,Ga,94,241,Pu,0,0.000019496,0.000010481,0.000045696,0.000023602,,,2024-08-21
31,82,Ga,94,241,Pu,0,0.0000057428,0.0000031542,0.000012039,0.0000064128,,,2024-08-21
31,83,Ga,94,241,Pu,0,0.00000099085,0.00000036154,0.000002148,0.00000078476,,,2024-08-21
31,84,Ga,94,241,Pu,0,0.000000080012,0.000000030129,0.00000020693,0.000000075138,,,2024-08-21
31,85,Ga,94,241,Pu,0,0.0000000033121,0.0000000014409,0.0000000099855,0.0000000036905,,,2024-08-21
31,86,Ga,94,241,Pu,0,0.000000000076874,0.000000000030784,0.000000000261,0.000000000095658,,,2024-08-21
32,70,Ge,94,241,Pu,0,0.0000000000013358,0.00000000000075353,0.0000000000018374,0.000000000001034,,,2024-08-21
32,72,Ge,94,241,Pu,0,0.00000052938,0.00000015881,0.0000022815,0.0000006843,,,2024-08-21
32,73,Ge,94,241,Pu,0,0.00000096417,0.00000028925,0.0000048716,0.0000014615,,,2024-08-21
32,74,Ge,94,241,Pu,0,0.0000016694,0.0000004977,0.000010241,0.000003033,,,2024-08-21
32,75,Ge,94,241,Pu,0,0.0000026539,0.00000079618,0.000020301,0.0000061106,,,2024-08-21
32,76,Ge,94,241,Pu,0,0.0000039,0.00000117,0.000039998,0.000012039,,,2024-08-21
32,77,Ge,94,241,Pu,0,0.0000014123,0.00000025711,0.000018987,0.0000065358,,,2024-08-21
32,78,Ge,94,241,Pu,0,0.000032771,0.0000099297,0.00014114,0.000042908,,,2024-08-21
32,79,Ge,94,241,Pu,0,0.000046354,0.000016188,0.00014136,0.000047315,,,2024-08-21
32,80,Ge,94,241,Pu,0,0.00021636,0.00006913,0.00039684,0.00012282,,,2024-08-21
32,81,Ge,94,241,Pu,0,0.00025486,0.000095875,0.00037643,0.00013099,,,2024-08-21
32,82,Ge,94,241,Pu,0,0.00037092,0.00015968,0.00046515,0.0001779,,,2024-08-21
32,83,Ge,94,241,Pu,0,0.00017274,0.000053962,0.00022019,0.000065549,,,2024-08-21
32,84,Ge,94,241,Pu,0,0.00006259,0.00002283,0.000094383,0.000032597,,,2024-08-21
32,85,Ge,94,241,Pu,0,0.0000075641,0.0000032795,0.000013263,0.0000048689,,,2024-08-21
32,86,Ge,94,241,Pu,0,0.00000083434,0.00000033395,0.000001646,0.00000060283,,,2024-08-21
32,87,Ge,94,241,Pu,0,0.00000004328,0.000000016081,0.000000091034,0.000000033103,,,2024-08-21
32,88,Ge,94,241,Pu,0,0.0000000015258,0.00000000053985,0.0000000036674,0.000000001325,,,2024-08-21
32,89,Ge,94,241,Pu,0,0.000000000021468,0.0000000000082304,0.000000000070752,0.000000000033292,,,2024-08-21
33,75,As,94,241,Pu,0,0.000002654,0.0000007962,0.000020301,0.0000061106,,,2024-08-21
33,76,As,94,241,Pu,0,0.00000000032285,0.00000000018003,0.0000000014839,0.00000000082849,,,2024-08-21
33,77,As,94,241,Pu,0,0.0000049635,0.00000066511,0.00007636,0.000023061,,,2024-08-21
33,78,As,94,241,Pu,0,0.00003307,0.000010002,0.00014192,0.000043077,,,2024-08-21
33,79,As,94,241,Pu,0,0.00010192,0.000031391,0.00025564,0.000078225,,,2024-08-21
33,80,As,94,241,Pu,0,0.0002553,0.00008055,0.00045423,0.00013851,,,2024-08-21
33,81,As,94,241,Pu,0,0.00054922,0.00018238,0.00075426,0.00023309,,,2024-08-21
33,82,As,94,241,Pu,0,0.00052827,0.0002027,0.00062058,0.00021062,,,2024-08-21
33,83,As,94,241,Pu,0,0.0013128,0.000099845,0.001486,0.000065737,,,2024-08-21
33,84,As,94,241,Pu,0,0.00055375,0.00013235,0.00071687,0.00012659,,,2024-08-21
33,85,As,94,241,Pu,0,0.00054803,0.00019227,0.00080517,0.00019726,,,2024-08-21
33,86,As,94,241,Pu,0,0.00016495,0.000061684,0.00027261,0.000090826,,,2024-08-21
33,87,As,94,241,Pu,0,0.000038683,0.000014157,0.000068513,0.00002446,,,2024-08-21
33,88,As,94,241,Pu,0,0.000003972,0.0000014027,0.0000080565,0.0000029045,,,2024-08-21
33,89,As,94,241,Pu,0,0.00000027262,0.0000001045,0.00000075936,0.00000035728,,,2024-08-21
33,90,As,94,241,Pu,0,0.0000000091643,0.0000000034794,0.000000026738,0.0000000098818,,,2024-08-21
33,91,As,94,241,Pu,0,0.00000000024936,0.000000000093931,0.00000000082844,0.0000000003007,,,2024-08-21
33,92,As,94,241,Pu,0,0.0000000000029125,0.0000000000010645,0.00000000001088,0.0000000000038961,,,2024-08-21
34,76,Se,94,241,Pu,0,0.00000000032285,0.00000000018003,0.0000000014839,0.00000000082849,,,2024-08-21
34,77,Se,94,241,Pu,0,0.0000049635,0.00000066511,0.00007636,0.000023061,,,2024-08-21
34,78,Se,94,241,Pu,0,0.00003307,0.000010002,0.00014192,0.000043077,,,2024-08-21
34,79,Se,94,241,Pu,0,0.0001019,0.000031384,0.00025553,0.000078193,,,2024-08-21
34,80,Se,94,241,Pu,0,0.00025638,0.00008055,0.00045516,0.00013851,,,2024-08-21
34,81,Se,94,241,Pu,0,0.00056576,0.00018783,0.00076662,0.00023689,,,2024-08-21
34,82,Se,94,241,Pu,0,0.0011797,0.00041762,0.0012815,0.00039341,,,2024-08-21
34,83,Se,94,241,Pu,0,0.001056,0.000097972,0.00095344,0.000078729,,,2024-08-21
34,84,Se,94,241,Pu,0,0.0036128,0.00019882,0.003531,0.00010828,,,2024-08-21
34,85,Se,94,241,Pu,0,0.0036002,0.00058776,0.0033432,0.00019236,,,2024-08-21
34,86,Se,94,241,Pu,0,0.0045375,0.00033872,0.0036994,0.00023053,,,2024-08-21
34,87,Se,94,241,Pu,0,0.0027367,0.00046051,0.0023414,0.00041356,,,2024-08-21
34,88,Se,94,241,Pu,0,0.0010907,0.00027307,0.0011505,0.00032001,,,2024-08-21
34,89,Se,94,241,Pu,0,0.0001913,0.000068792,0.00030583,0.00014075,,,2024-08-21
34,90,Se,94,241,Pu,0,0.000027945,0.000010499,0.000048055,0.000017626,,,2024-08-21
34,91,Se,94,241,Pu,0,0.000002218,0.0000008347,0.0000043593,0.0000015811,,,2024-08-21
34,92,Se,94,241,Pu,0,0.00000012589,0.000000046011,0.00000027871,0.000000099797,,,2024-08-21
34,93,Se,94,241,Pu,0,0.0000000029923,0.0000000011111,0.0000000074407,0.0000000027322,,,2024-08-21
34,94,Se,94,241,Pu,0,0.000000000057339,0.000000000023014,0.00000000016928,0.000000000060211,,,2024-08-21
35,79,Br,94,241,Pu,0,0.000000055731,0.000000020974,0.00000013977,0.000000052983,,,2024-08-21
35,80,Br,94,241,Pu,0,0.00000000058198,0.00000000028386,0.0000000004115,0.00000000020058,,,2024-08-21
35,81,Br,94,241,Pu,0,0.00056582,0.00018785,0.00076667,0.0002369,,,2024-08-21
35,82,Br,94,241,Pu,0,0.0000012349,0.00000059221,0.00000070139,0.00000032424,,,2024-08-21
35,83,Br,94,241,Pu,0,0.0020533,0.00010225,0.0020025,0.00005973,,,2024-08-21
35,84,Br,94,241,Pu,0,0.0036992,0.00020207,0.0035948,0.00010828,,,2024-08-21
35,85,Br,94,241,Pu,0,0.004292,0.00069112,0.004003,0.00021244,,,2024-08-21
35,86,Br,94,241,Pu,0,0.0060683,0.00038983,0.0056692,0.00017753,,,2024-08-21
35,87,Br,94,241,Pu,0,0.0066333,0.00068774,0.0069883,0.00021745,,,2024-08-21
35,88,Br,94,241,Pu,0,0.0063895,0.0005362,0.0067899,0.00035152,,,2024-08-21
35,89,Br,94,241,Pu,0,0.0049589,0.00082969,0.0065675,0.0021752,,,2024-08-21
35,90,Br,94,241,Pu,0,0.0017812,0.00049221,0.0025656,0.00063921,,,2024-08-21
35,91,Br,94,241,Pu,0,0.00058412,0.00019897,0.00097584,0.00031321,,,2024-08-21
35,92,Br,94,241,Pu,0,0.000092968,0.000033418,0.00017696,0.000062072,,,2024-08-21
35,93,Br,94,241,Pu,0,0.000010576,0.0000039191,0.000022649,0.0000082949,,,2024-08-21
35,94,Br,94,241,Pu,0,0.00000058483,0.00000023468,0.0000014853,0.00000052816,,,2024-08-21
35,95,Br,94,241,Pu,0,0.00000002541,0.0000000095843,0.000000070194,0.000000025533,,,2024-08-21
35,96,Br,94,241,Pu,0,0.00000000050633,0.00000000019623,0.0000000016161,0.0000000006043,,,2024-08-21
35,97,Br,94,241,Pu,0,0.0000000000092357,0.000000000003405,0.000000000031437,0.000000000011231,,,2024-08-21
36,80,Kr,94,241,Pu,0,0.00000000053368,0.0000000002603,0.00000000037735,0.00000000018393,,,2024-08-21
36,81,Kr,94,241,Pu,0,0.0000000000055952,0.0000000000028727,0.0000000000019717,0.0000000000010033,,,2024-08-21
36,82,Kr,94,241,Pu,0,0.0000012446,0.00000059476,0.0000007062,0.00000032522,,,2024-08-21
36,83,Kr,94,241,Pu,0,0.0020534,0.00010225,0.0020025,0.00005973,,,2024-08-21
36,84,Kr,94,241,Pu,0,0.0037871,0.00020207,0.0036593,0.00010828,,,2024-08-21
36,85,Kr,94,241,Pu,0,0.00093996,0.00018351,0.00086987,0.000089937,,,2024-08-21
36,86,Kr,94,241,Pu,0,0.0064361,0.00040442,0.0059629,0.00018188,,,2024-08-21
36,87,Kr,94,241,Pu,0,0.0079064,0.0007804,0.0079462,0.00022246,,,2024-08-21
36,88,Kr,94,241,Pu,0,0.010066,0.00063354,0.010103,0.00030023,,,2024-08-21
36,89,Kr,94,241,Pu,0,0.011383,0.0012584,0.013413,0.0041607,,,2024-08-21
36,90,Kr,94,241,Pu,0,0.012601,0.00065745,0.012802,0.00041373,,,2024-08-21
36,91,Kr,94,241,Pu,0,0.011258,0.0009289,0.011605,0.00076832,,,2024-08-21
36,92,Kr,94,241,Pu,0,0.0076942,0.0011653,0.0085848,0.0012062,,,2024-08-21
36,93,Kr,94,241,Pu,0,0.0022526,0.00067039,0.0028899,0.0008302,,,2024-08-21
36,94,Kr,94,241,Pu,0,0.00051486,0.00019702,0.00078905,0.00026358,,,2024-08-21
36,95,Kr,94,241,Pu,0,0.000062636,0.000023473,0.00010441,0.000037641,,,2024-08-21
36,96,Kr,94,241,Pu,0,0.0000055996,0.0000021686,0.000010752,0.0000040163,,,2024-08-21
36,97,Kr,94,241,Pu,0,0.0000002877,0.00000010606,0.00000058781,0.00000020998,,,2024-08-21
36,98,Kr,94,241,Pu,0,0.000000010184,0.0000000037806,0.000000024012,0.0000000086713,,,2024-08-21
36,99,Kr,94,241,Pu,0,0.00000000018946,0.000000000069356,0.0000000003701,0.00000000028604,,,2024-08-21
36,100,Kr,94,241,Pu,0,0.0000000000022421,0.00000000000091135,0.0000000000077331,0.0000000000028068,,,2024-08-21
37,83,Rb,94,241,Pu,0,0.0000000000021313,0.00000000000059984,,,,,2024-08-21
37,84,Rb,94,241,Pu,0,0.00000000023954,0.000000000066931,0.000000000083324,0.000000000022765,,,2024-08-21
37,85,Rb,94,241,Pu,0,0.0043108,0.00069408,0.0040124,0.00021281,,,2024-08-21
37,86,Rb,94,241,Pu,0,0.00000044958,0.00000013381,0.00000021466,0.000000059182,,,2024-08-21
37,87,Rb,94,241,Pu,0,0.0079173,0.0007804,0.0079518,0.00022246,,,2024-08-21
37,88,Rb,94,241,Pu,0,0.010174,0.00063354,0.010168,0.00030023,,,2024-08-21
37,89,Rb,94,241,Pu,0,0.012172,0.0013393,0.014086,0.0043669,,,2024-08-21
37,90,Rb,94,241,Pu,0,0.011296,0.00062404,0.011417,0.00043094,,,2024-08-21
37,91,Rb,94,241,Pu,0,0.017958,0.00099199,0.018588,0.00050629,,,2024-08-21
37,92,Rb,94,241,Pu,0,0.019169,0.0010753,0.021128,0.00064288,,,2024-08-21
